Attendance,InternalMarks,AssignmentMarks,PracticalMarks,QuizMarks,TotalScore
92.85,79.38,50.88,52.31,98.66,64.743
77.31,63.43,87.2,74.79,86.41,76.595
70.58,61.04,59.44,66.25,79.26,68.093
55.39,65.9,91.24,99.8,84.97,80.2055
69.67,84.58,67.75,99.5,85.5,87.33699999999999
86.7,70.09,66.93,61.76,88.17,58.973000000000006
96.06,88.84,50.59,63.36,53.36,70.116
62.58,84.71,99.39,87.48,70.64,75.96799999999999
67.76,41.23,80.6,94.48,64.76,78.9145
57.7,77.81,71.14,83.18,53.53,72.872
84.54,66.19,54.83,93.24,70.63,73.35799999999999
98.01,67.4,84.96,53.16,80.81,69.833
82.05,89.1,64.14,82.03,58.92,64.377
80.85,72.86,99.41,85.01,65.25,71.45599999999999
77.67,93.14,97.53,59.52,81.96,74.50999999999999
54.42,82.77,86.76,88.9,78.97,84.184
86.48,73.17,98.55,97.21,93.44,81.2775
80.1,85.27,55.28,94.9,89.56,76.031
83.07,42.3,64.0,62.25,98.28,65.808
94.94,41.63,62.66,66.2,79.86,67.6795
89.2,45.0,53.6,74.98,84.92,63.6285
89.05,66.25,98.61,57.92,93.03,79.248
96.36,54.13,53.0,97.7,92.0,75.497
99.5,99.06,92.83,58.08,85.94,67.814
79.06,72.54,88.41,88.07,75.01,74.7495
55.44,79.74,68.79,67.07,63.66,69.0415
72.96,56.73,50.94,78.69,93.86,70.4685
89.38,59.31,50.3,52.36,88.83,58.09
51.39,60.13,60.2,60.25,91.9,73.5845
52.84,81.92,74.69,72.22,57.04,70.629
53.36,68.42,72.9,83.86,65.74,75.4775
86.55,71.06,79.26,88.88,71.24,70.046
75.06,75.52,88.6,51.51,91.92,76.0955
68.44,86.13,68.87,57.62,94.64,76.56249999999999
55.28,45.42,58.02,86.49,64.24,65.6545
86.61,86.61,90.0,90.65,84.32,90.251
66.05,73.79,66.63,61.83,53.89,63.5735
63.27,80.15,64.34,61.48,70.48,68.103
82.62,59.65,88.22,54.4,74.33,72.3685
77.95,64.56,96.71,57.51,88.28,72.649
68.12,53.87,95.75,50.4,94.6,73.60549999999999
82.07,98.76,56.87,79.49,66.86,78.86749999999999
63.56,69.82,75.16,95.19,76.39,84.593
89.74,99.76,54.64,57.48,82.37,62.931
61.47,69.39,98.05,87.57,66.43,76.8775
57.94,53.19,60.76,78.68,99.28,74.012
89.12,70.45,59.87,97.0,93.79,81.637
85.39,42.38,94.44,89.91,64.82,75.318
59.13,94.29,98.39,92.64,75.4,80.269
55.81,89.11,84.88,81.96,61.54,81.4555
91.92,83.55,56.05,90.57,75.73,82.8515
88.83,76.59,74.29,67.54,84.17,70.0635
66.36,74.79,90.83,60.45,54.28,66.4585
82.91,99.8,78.62,95.63,93.51,76.853
56.21,56.68,56.63,86.72,79.69,69.47149999999999
75.35,86.78,58.59,54.54,99.48,70.14049999999999
50.94,74.88,93.21,93.35,51.28,82.56649999999999
69.58,98.55,76.35,67.45,91.57,67.9845
53.74,89.67,85.29,64.91,89.6,75.107
73.76,99.91,68.65,81.17,56.64,78.9815
71.08,75.3,76.62,78.43,66.77,69.724
72.22,52.27,98.86,76.91,94.24,75.594
52.27,70.22,66.49,62.74,75.92,70.458
68.08,82.67,83.74,97.99,70.06,88.1245
87.82,86.46,58.63,97.51,95.27,81.52600000000001
68.45,40.03,56.09,50.21,54.67,59.7955
85.76,70.3,89.18,66.89,73.66,70.6425
68.47,54.11,92.21,52.28,82.62,62.039
71.16,92.49,83.42,92.51,80.43,75.0325
78.19,49.17,57.91,94.33,63.21,67.5195
97.53,79.99,62.03,75.91,78.17,64.0705
55.44,55.96,95.56,91.98,85.43,75.845
51.65,61.39,64.44,85.17,79.24,76.657
80.4,96.43,90.94,74.98,84.22,82.9315
97.45,54.43,64.3,68.19,62.8,56.809
99.49,45.7,96.97,63.31,91.64,66.46249999999999
74.21,44.16,95.72,62.97,72.48,68.95849999999999
73.4,70.28,52.16,78.1,99.36,71.44949999999999
82.25,78.5,88.52,58.34,51.16,64.096
77.78,59.64,58.47,58.74,69.02,65.253
81.7,81.42,60.76,50.52,59.02,57.465
93.7,43.66,72.99,80.67,77.78,68.50649999999999
87.32,91.44,78.82,99.72,62.16,75.461
74.84,88.99,66.29,94.46,86.87,72.232
73.09,99.13,78.77,85.28,94.09,88.998
81.98,96.19,58.53,89.28,60.54,76.02850000000001
72.79,61.37,51.12,70.84,58.03,63.456
72.89,63.96,78.56,64.9,93.77,75.9025
50.82,84.76,75.87,68.43,68.06,63.807
58.7,48.04,84.48,54.07,71.73,59.937
74.43,58.84,82.49,81.69,61.05,77.904
91.13,47.11,94.87,58.74,71.27,70.701
63.94,67.29,72.97,88.14,61.57,70.993
76.13,73.12,50.42,59.5,83.3,62.6835
67.25,52.67,81.53,61.41,74.94,71.5745
55.24,41.6,83.76,97.87,89.4,72.035
97.91,83.16,76.07,55.27,65.64,61.94199999999999
92.73,41.2,84.47,74.94,75.28,66.108
53.92,98.4,66.18,53.13,62.98,65.524
85.99,53.3,57.44,54.52,96.72,58.1015
67.38,79.83,83.23,81.68,76.1,76.76299999999999
99.74,66.09,62.26,81.54,58.67,73.8565
65.12,43.58,72.82,59.66,63.64,62.42699999999999
61.94,68.33,74.58,93.62,54.15,69.625
78.39,71.01,73.86,85.11,51.39,69.67999999999999
91.76,91.28,79.92,65.03,76.3,77.92150000000001
59.63,83.94,51.47,62.42,66.86,56.806
85.47,44.76,99.48,87.71,98.19,71.8705
53.07,52.55,85.82,86.68,58.57,71.25150000000001
95.95,58.71,71.27,57.44,89.7,59.664
54.05,46.98,59.57,67.46,65.8,67.02799999999999
95.71,67.41,54.01,60.83,61.18,61.995000000000005
74.54,99.06,83.61,64.71,98.48,72.33149999999999
72.4,70.88,65.85,64.38,90.13,73.81899999999999
98.67,84.51,61.47,98.8,81.53,79.595
99.52,80.98,69.0,87.51,84.86,69.5385
82.51,90.99,79.65,89.0,99.57,77.2555
56.36,52.94,83.59,63.87,79.66,71.6915
75.31,85.23,82.26,50.03,55.1,57.605
76.46,92.88,93.16,52.91,53.24,68.173
75.72,50.29,60.94,77.65,83.33,62.7225
78.47,60.81,81.84,64.27,82.88,65.679
50.94,98.21,55.06,59.65,87.41,71.954
85.56,86.85,77.4,52.48,55.44,68.993
85.62,56.96,79.2,93.79,97.25,80.2985
55.77,73.84,60.81,80.01,77.56,75.01650000000001
78.51,64.26,69.58,55.37,82.48,70.3675
78.42,69.4,91.36,88.32,51.74,69.679
84.12,61.31,57.42,87.79,98.05,67.494
54.27,56.76,71.73,64.47,78.13,64.8875
81.33,80.49,96.64,59.42,78.17,70.36
64.04,86.71,75.21,90.7,97.18,79.551
75.35,92.44,86.26,66.48,96.47,70.4835
88.67,49.32,91.34,92.37,61.01,69.4635
85.28,89.37,60.19,52.18,96.55,68.8455
55.95,55.29,60.91,74.96,86.83,77.346
79.56,65.64,87.93,58.98,50.95,65.6545
98.46,94.09,87.67,83.6,61.99,69.99799999999999
57.84,67.27,53.01,99.86,70.65,77.02250000000001
92.65,51.82,66.12,70.63,79.14,61.5565
85.13,49.59,69.93,55.02,85.07,57.2985
88.7,68.38,91.45,65.88,60.51,65.90950000000001
64.1,85.76,71.09,94.58,91.84,82.943
64.39,99.83,96.3,88.29,92.29,88.488
95.3,87.24,99.83,61.61,81.75,74.6935
67.99,92.62,89.04,97.68,96.05,82.50050000000002
53.15,84.87,83.32,81.11,90.65,73.91400000000002
80.03,93.73,69.59,58.4,61.08,61.381
56.24,44.58,53.35,78.62,89.93,74.7085
89.83,95.8,78.66,72.56,97.66,78.4555
82.09,63.78,68.09,90.98,56.88,64.0275
93.74,95.3,67.54,67.21,98.93,74.757
89.24,44.54,84.39,93.75,51.25,71.797
55.61,82.91,73.18,90.6,76.11,87.00200000000001
69.05,84.14,87.6,83.73,88.69,82.32900000000001
88.73,99.81,69.91,62.93,89.52,68.56899999999999
70.87,86.13,57.54,98.52,86.73,83.83699999999999
98.62,62.95,73.07,77.43,76.47,71.5215
86.79,73.43,97.55,95.38,82.55,79.711
50.77,61.99,90.08,60.79,85.0,74.3575
94.0,51.76,60.29,99.17,74.73,72.5265
55.04,54.91,69.57,90.8,79.78,66.14999999999999
57.03,53.32,96.39,97.46,92.32,83.9815
86.72,72.93,56.18,60.62,65.64,68.4015
93.25,94.37,62.7,71.53,76.16,68.823
76.82,94.76,63.11,54.88,50.42,61.30649999999999
64.45,43.29,78.55,56.85,84.37,63.950500000000005
67.57,44.79,70.54,64.2,59.77,58.43899999999999
67.14,54.71,53.99,97.58,74.05,78.12899999999999
66.33,55.3,81.46,83.36,60.51,64.7205
62.15,45.69,54.95,65.73,51.18,54.520500000000006
80.44,63.31,80.32,97.73,74.16,70.53699999999999
95.02,75.26,75.35,86.99,71.24,78.015
65.35,74.69,74.68,95.35,71.26,81.75399999999999
59.33,72.61,53.37,96.36,60.44,72.244
91.93,60.32,81.96,87.54,97.36,74.805
87.09,82.39,71.57,62.16,50.18,72.19999999999999
96.54,89.59,70.56,99.83,94.58,75.4045
58.28,60.78,79.82,66.25,86.85,64.42
57.21,45.13,80.31,83.59,58.6,60.4455
77.07,57.78,50.75,92.24,73.61,66.085
80.72,48.24,56.26,58.76,99.44,60.277
74.01,68.04,61.83,80.45,82.18,65.186
79.95,49.36,83.9,68.76,56.37,62.609
59.02,67.77,78.84,62.21,72.88,70.6375
73.98,53.26,87.88,50.59,73.41,56.559
82.9,84.32,87.03,93.6,90.11,86.941
71.64,41.65,92.66,56.79,95.81,69.4345
83.97,73.28,68.84,93.91,54.11,72.6995
72.56,50.17,67.25,80.03,65.7,69.6695
66.68,40.06,91.55,81.05,64.92,70.556
65.18,92.15,61.88,91.43,99.8,74.6035
70.55,80.29,73.06,75.47,77.96,80.267
51.15,45.94,59.72,67.86,93.99,65.676
83.43,79.84,95.69,56.94,71.3,75.949
92.26,76.7,70.39,78.52,86.14,78.55600000000001
67.73,68.4,60.62,77.66,64.33,61.9265
52.3,65.16,84.6,64.69,95.59,65.735
99.34,93.22,62.23,80.0,72.76,67.1635
63.18,54.71,97.18,71.97,90.19,78.386
56.33,63.9,68.38,90.28,62.79,78.8275
68.49,59.75,83.23,77.97,84.68,72.906
86.93,86.27,67.26,96.68,70.26,75.50200000000001
64.7,94.99,90.36,75.9,51.57,70.5495
78.74,90.99,94.85,94.37,70.65,89.8995
70.78,87.86,89.4,76.03,77.5,83.9355
55.89,99.21,92.42,77.9,57.59,71.816
66.51,81.83,55.09,68.34,59.2,62.0025
86.24,85.06,96.2,70.01,73.24,74.90599999999999
80.6,98.97,81.22,96.66,67.14,75.553
55.99,40.42,93.46,61.16,72.04,69.269
58.17,78.04,84.22,56.07,73.04,66.95150000000001
82.04,84.34,60.09,91.51,57.0,78.47500000000001
90.67,95.07,80.48,78.85,59.06,72.411
67.47,93.03,54.55,64.23,92.41,69.0195
79.77,90.52,84.79,71.62,58.14,70.129
58.53,96.75,70.45,76.25,83.3,78.7525
65.57,72.24,57.59,79.61,70.93,74.408
51.01,40.42,98.96,91.05,98.41,76.99799999999999
88.41,40.66,95.05,69.72,53.31,63.17100000000001
70.05,72.68,94.68,83.83,91.52,71.83749999999999
90.81,66.12,89.44,91.74,74.57,73.4305
85.42,67.07,84.6,92.19,50.27,77.3995
91.44,64.02,82.75,62.71,63.18,67.9565
64.28,95.06,55.3,67.51,70.38,68.4325
59.26,61.55,95.03,79.75,65.71,77.1455
98.6,91.37,94.06,94.29,68.12,85.461
85.87,94.17,87.39,89.52,95.83,82.1005
91.7,69.97,96.37,79.2,68.05,69.616
50.66,66.82,77.65,99.19,70.94,84.4015
67.72,85.66,72.38,71.95,88.06,75.84450000000001
87.14,82.48,98.4,92.12,89.69,76.2895
53.9,59.71,73.21,90.92,54.2,76.7515
78.37,46.15,82.07,95.4,85.2,73.103
71.45,55.89,68.65,99.38,74.13,81.10799999999999
50.88,47.86,81.82,74.78,56.69,73.72749999999999
61.8,57.68,86.0,59.78,63.24,66.4075
64.24,55.71,81.23,73.04,52.25,72.78300000000002
55.59,78.26,75.73,92.69,68.01,71.8365
81.58,97.27,65.01,91.81,62.77,80.362
62.12,81.14,82.19,66.8,69.11,74.8555
63.88,95.6,95.42,52.37,79.02,74.4285
94.91,87.05,50.35,75.49,86.62,72.54650000000001
73.36,83.67,56.7,73.71,80.27,77.3355
69.61,64.84,55.99,54.29,83.92,60.446000000000005
86.19,59.49,96.16,89.74,93.28,71.485
95.48,90.78,83.14,64.18,93.69,75.616
51.25,94.32,97.59,82.29,93.04,90.09
72.41,67.11,79.14,55.07,57.66,71.837
80.54,40.54,73.09,93.04,62.55,74.6965
65.93,87.55,89.62,86.96,75.12,85.09299999999999
88.62,57.1,58.05,69.42,67.94,67.9325
98.57,40.59,69.07,81.47,56.58,59.143
97.17,88.3,73.31,59.37,64.39,72.0865
63.3,71.04,64.92,99.27,98.77,74.897
61.32,81.11,68.56,89.81,67.35,69.8585
97.87,94.88,53.91,89.45,70.95,74.43350000000001
72.93,72.47,59.9,57.67,50.32,59.306
60.41,70.19,66.77,50.89,85.97,62.563
85.35,57.44,89.79,79.27,70.68,68.05349999999999
64.22,58.31,59.12,57.21,55.16,59.011
63.36,87.79,67.33,89.02,98.43,71.95200000000001
93.96,66.94,53.25,70.8,88.87,67.29799999999999
58.12,49.81,77.86,66.93,86.31,72.24549999999999
53.22,45.67,80.56,53.68,97.89,68.775
63.46,68.38,93.28,99.8,70.37,85.49849999999999
80.35,67.9,90.96,97.8,85.93,81.4395
56.15,79.21,64.27,56.58,60.31,67.5445
73.58,68.26,56.85,66.64,84.86,66.09700000000001
81.37,48.61,57.8,69.54,50.7,55.801
92.44,70.47,98.45,64.84,56.32,71.33200000000001
61.49,94.41,83.66,96.72,71.26,85.02000000000001
90.87,49.57,52.13,86.07,50.6,71.98599999999999
61.75,81.39,56.84,97.8,73.1,79.84200000000001
83.84,75.63,74.29,93.73,76.14,74.99849999999999
71.53,84.92,60.39,87.73,81.08,82.771
55.73,49.04,90.18,84.85,55.02,71.56
85.71,96.5,78.66,93.31,59.05,82.85199999999999
60.89,77.26,80.63,84.21,80.66,81.875
58.83,90.82,73.14,59.44,82.91,66.37449999999998
67.92,54.8,62.8,82.41,51.3,61.5505
82.66,84.36,79.47,75.75,77.02,71.609
61.7,86.86,85.85,99.09,89.25,78.836
59.18,63.85,68.55,75.5,53.46,63.581
50.5,63.04,75.25,51.92,70.66,63.508
73.58,79.47,91.98,63.21,66.33,75.636
71.43,45.6,57.43,95.87,95.68,80.4785
61.69,84.14,77.26,98.12,59.29,83.84
52.68,42.57,67.42,86.42,65.92,61.949
71.46,51.44,85.14,52.84,94.92,62.346
89.41,79.85,50.94,51.18,66.53,65.8505
85.76,45.9,83.52,73.98,76.57,63.75399999999999
93.04,98.31,55.14,99.98,51.65,80.489
50.48,92.1,53.24,93.46,99.25,88.0765
98.32,77.58,86.23,96.66,91.25,81.84700000000001
67.07,89.14,82.02,81.18,81.72,81.71249999999999
99.52,93.25,94.75,92.96,53.04,75.7995
62.63,55.57,75.98,65.98,53.74,70.063
73.58,90.96,76.5,51.37,77.25,62.4525
67.7,51.69,85.35,95.91,64.25,70.69149999999999
67.79,64.8,66.17,60.92,81.14,69.948
92.11,73.5,51.85,86.42,79.91,74.802
87.32,82.83,61.5,82.95,91.93,76.325
99.61,41.81,61.9,57.91,64.07,57.86149999999999
80.68,57.43,66.78,59.79,78.89,66.045
73.16,76.51,97.17,66.45,88.87,80.1815
54.5,61.44,90.24,87.85,74.54,81.7585
99.83,86.5,96.8,51.96,91.53,79.456
77.58,79.1,99.93,70.35,56.56,78.148
85.02,54.06,71.69,83.26,86.69,74.857
70.34,48.76,61.35,58.57,97.15,63.915000000000006
77.39,77.74,78.0,55.97,66.59,61.18599999999999
97.13,67.03,94.06,69.51,68.32,65.921
58.32,50.14,73.29,64.33,54.18,67.6815
64.62,59.58,75.27,82.45,82.07,78.9145
57.6,58.18,56.72,98.48,77.62,76.88850000000001
89.61,46.49,71.02,50.22,52.02,58.217
53.1,72.81,69.35,95.12,87.61,72.576
54.08,85.82,67.58,71.66,91.46,72.6365
64.92,74.53,94.36,83.2,95.36,77.1495
75.71,89.58,52.97,92.55,77.29,79.139
70.31,47.65,98.61,78.67,72.63,79.123
52.24,66.14,50.41,54.87,93.81,58.5445
97.87,76.56,97.28,57.03,69.93,71.3505
97.64,80.56,77.4,89.46,82.77,77.15899999999999
63.97,81.75,85.12,61.45,80.77,81.375
86.58,83.74,59.36,78.45,68.61,75.8735
78.93,79.09,82.71,71.4,54.34,69.8165
61.87,45.65,94.1,65.18,51.07,71.2585
63.11,81.72,56.97,89.35,71.41,73.36949999999999
74.56,83.49,56.35,86.56,74.06,70.4225
70.96,99.61,65.2,82.31,91.13,76.89
64.56,81.6,58.09,68.63,70.72,66.45700000000001
90.38,81.21,55.53,61.32,64.06,68.023
74.07,70.89,83.92,75.79,73.1,79.536
82.74,92.08,60.69,90.86,61.9,79.81099999999999
59.46,99.81,83.35,78.78,54.57,71.2925
76.68,86.74,93.1,98.51,55.65,81.1565
65.9,76.75,82.6,50.77,65.96,60.3295
76.32,44.74,55.97,99.92,50.63,66.113
89.04,83.6,78.68,84.57,61.01,67.559
88.45,82.51,69.68,91.63,89.38,78.378
67.71,86.53,67.17,66.75,61.73,70.803
84.71,47.47,65.93,75.42,55.54,70.3875
97.06,79.22,96.47,89.85,97.45,77.54599999999999
81.28,57.74,87.13,88.03,81.12,73.8415
57.42,85.62,56.69,66.7,53.0,65.40899999999999
83.99,54.42,73.8,66.22,53.11,56.88
55.25,81.04,65.91,83.14,80.61,72.743
93.61,57.7,98.9,96.68,77.01,78.24000000000001
75.83,40.54,98.9,71.94,53.42,67.69749999999999
69.26,78.0,65.98,67.65,61.22,73.129
52.85,46.8,67.61,94.73,96.45,74.908
69.04,79.56,79.97,84.15,78.6,80.0695
95.16,95.54,73.97,69.41,72.02,68.0415
51.05,98.15,60.66,52.86,62.51,72.3955
73.73,54.16,83.02,86.07,56.68,66.196
96.56,88.56,66.71,67.64,70.13,64.008
69.74,61.21,82.69,53.53,96.12,59.5485
71.41,94.03,69.18,80.61,52.44,71.1885
78.93,87.25,85.01,66.15,99.55,74.799
73.15,44.44,83.39,66.92,60.39,74.55950000000001
58.43,64.43,75.44,73.96,70.44,76.2825
50.93,60.24,85.24,85.87,52.25,70.2605
80.49,87.11,73.05,63.82,79.24,73.88650000000001
96.04,64.62,55.81,54.05,74.18,63.71249999999999
55.32,81.08,59.11,71.22,83.34,73.8635
60.55,76.15,62.3,52.75,77.13,68.423
68.51,98.54,53.16,84.86,69.91,77.139
90.44,96.27,85.57,97.96,86.89,85.81049999999999
63.46,65.66,68.37,82.94,51.25,72.8715
94.1,83.41,54.68,63.77,77.05,59.572
52.75,89.77,91.0,59.09,55.69,64.999
97.05,93.93,84.18,61.64,71.8,74.3935
78.04,44.09,72.61,61.08,89.56,70.6925
82.94,58.12,62.37,65.69,57.12,60.6275
68.38,59.21,57.59,54.87,96.79,68.5075
89.1,66.07,72.92,94.79,94.43,73.5485
58.33,50.16,94.26,94.26,70.75,77.39600000000002
52.45,69.77,59.42,80.76,50.3,66.309
69.78,79.79,78.43,53.1,89.49,74.642
92.68,69.84,98.08,90.2,94.04,78.277
87.75,79.95,81.86,53.09,58.74,66.89500000000001
75.86,43.99,72.0,55.32,95.81,58.783
78.61,92.56,85.82,66.26,95.7,74.47999999999999
56.49,96.34,91.23,71.57,73.56,80.85249999999999
92.03,77.07,79.53,67.69,89.9,68.28699999999999
89.35,92.88,93.59,58.26,72.25,77.37599999999999
82.82,47.89,75.73,55.61,78.2,66.866
73.31,87.85,91.5,92.97,65.99,73.9075
98.22,47.15,97.6,68.16,57.97,72.33999999999999
93.95,64.48,75.06,60.93,87.33,63.548
82.22,59.43,80.25,74.35,50.07,64.434
68.59,75.14,80.47,51.84,78.98,67.764
80.9,58.09,89.07,80.01,93.23,80.88
78.77,78.24,91.15,62.42,61.06,70.988
69.71,62.04,51.36,79.91,66.64,62.2345
65.33,91.65,86.67,80.71,79.37,87.298
70.35,78.03,89.19,90.46,62.34,80.44
78.7,52.92,85.02,61.5,92.37,66.208
71.41,60.17,85.68,73.17,68.33,69.72399999999999
63.18,90.85,52.07,98.09,79.08,72.8155
88.05,63.19,72.1,86.36,61.31,69.29249999999999
76.57,72.15,90.91,98.77,52.07,78.5795
53.38,78.94,96.7,96.37,58.69,83.6785
68.42,60.87,61.47,80.54,52.31,61.9165
94.25,57.64,78.96,63.2,73.43,72.238
87.76,68.52,90.22,87.85,79.33,75.9565
66.16,52.89,87.62,84.91,52.23,71.99249999999999
96.91,57.05,80.94,79.44,54.52,66.345
53.83,43.72,50.93,84.89,74.28,64.185
98.06,58.24,86.19,80.68,89.96,72.582
62.29,59.24,88.66,75.97,81.4,77.451
50.45,97.71,86.14,70.8,55.24,74.3865
71.69,75.38,88.29,52.24,94.38,64.148
67.95,87.24,71.55,93.28,95.87,72.227
76.95,42.72,99.69,93.28,66.25,74.958
89.84,46.39,88.54,79.7,80.8,66.632
92.12,88.87,78.93,63.39,74.62,73.24900000000001
70.06,77.41,96.71,51.41,97.1,68.2885
71.49,51.46,95.41,50.07,75.44,67.228
57.41,64.29,90.73,53.65,98.0,76.703
52.38,72.32,78.18,67.99,59.97,67.559
82.06,90.62,76.36,59.42,67.28,72.071
53.22,43.62,66.44,63.25,89.07,65.86099999999999
86.69,75.8,62.54,84.98,89.18,82.7955
76.95,83.02,75.62,97.96,86.61,76.71000000000001
59.93,98.67,78.89,60.34,92.98,77.569
76.98,88.43,62.23,73.28,85.13,80.5685
59.15,56.57,96.13,99.57,81.8,77.5635
71.94,82.57,77.86,96.58,72.95,77.17599999999999
89.98,85.8,76.33,67.62,73.35,79.94550000000001
73.1,83.78,71.78,65.98,70.31,72.44399999999999
57.43,89.21,52.9,62.11,81.01,66.5305
86.19,94.22,94.12,57.77,70.33,75.2775
59.34,45.91,65.85,73.0,57.37,59.8735
86.93,46.29,82.12,67.06,55.33,60.4725
73.97,87.78,80.37,87.24,96.22,79.2965
72.69,55.14,79.22,61.84,51.24,66.6675
92.57,43.51,76.29,86.82,55.27,73.678
85.43,64.07,59.07,64.41,72.27,63.961
51.65,89.19,64.03,79.64,63.15,76.7
64.81,47.59,76.21,81.92,70.29,69.23
93.55,80.31,89.47,83.59,55.87,77.976
50.92,40.22,71.6,58.77,56.55,55.4365
77.26,46.58,60.2,64.14,90.03,62.9695
86.39,61.05,54.4,62.31,87.96,69.56899999999999
81.09,45.02,83.15,78.81,55.21,63.959500000000006
88.03,90.75,71.17,53.79,83.39,72.7065
86.28,91.84,56.27,75.91,80.47,69.334
84.6,85.33,83.72,54.37,85.67,62.328
91.08,54.55,60.38,66.85,73.72,56.70649999999999
82.28,71.39,75.45,84.34,63.5,75.0505
70.12,51.05,65.31,70.63,83.18,61.761
73.6,56.88,96.58,64.02,68.57,70.1545
85.84,70.96,61.41,80.79,60.95,75.125
93.82,84.1,71.0,87.01,70.43,74.64349999999999
63.61,45.68,97.97,62.73,88.16,71.0975
67.1,57.8,65.94,64.97,73.79,63.188500000000005
96.54,95.6,82.23,82.01,64.99,83.9965
78.93,65.75,65.84,98.26,91.59,76.7755
58.95,96.33,55.53,60.69,94.08,66.03399999999999
83.18,99.48,81.38,82.71,71.66,77.233
99.54,71.6,95.8,95.33,68.73,83.5045
91.17,57.28,72.63,73.1,80.63,72.8595
87.29,87.45,81.31,65.84,52.9,78.04599999999999
60.4,49.56,80.44,83.34,84.57,79.5265
93.81,55.12,70.75,51.57,89.11,62.3725
76.29,87.09,80.74,68.01,69.87,74.132
94.46,66.02,62.97,62.9,58.73,67.41149999999999
66.49,52.09,68.9,61.23,51.44,65.589
53.1,79.07,72.12,58.99,81.86,63.67399999999999
73.8,83.97,93.2,86.85,63.45,76.258
63.49,47.5,67.42,97.75,73.19,77.7495
85.76,56.62,81.76,69.24,69.32,65.7035
97.86,53.28,60.67,52.46,58.74,56.177
84.55,62.79,62.63,85.95,75.42,78.8325
94.35,85.81,82.42,76.91,72.98,78.588
72.65,82.82,88.12,86.18,81.21,75.8385
88.58,79.75,73.11,82.4,62.59,69.2955
92.15,40.38,66.75,95.27,60.73,70.1585
85.54,48.53,95.51,57.02,90.72,75.374
75.39,53.4,56.79,58.46,85.11,69.49249999999999
81.29,56.32,86.04,67.08,88.61,76.504
85.03,48.79,84.51,74.57,56.16,66.177
62.65,64.62,84.51,96.29,61.2,71.59900000000002
90.48,44.51,96.77,95.35,78.78,80.8675
97.52,85.0,86.41,93.59,92.86,80.5645
73.26,87.26,65.08,61.13,94.61,70.566
85.05,74.46,67.67,86.48,91.6,76.37849999999999
86.85,45.38,69.56,69.17,52.17,64.73649999999999
83.11,93.4,51.54,96.56,91.04,87.013
77.36,97.94,95.68,60.73,94.95,68.2895
94.08,52.14,53.68,57.06,52.84,61.4375
72.45,82.28,84.99,92.12,70.81,76.495
53.06,90.52,86.51,85.85,76.83,81.195
92.23,72.39,92.19,91.07,61.64,82.8395
83.7,59.4,77.67,57.9,75.83,57.956
92.46,68.71,86.26,94.24,94.3,77.0375
56.93,70.74,65.14,83.88,93.35,72.4635
51.54,64.04,87.28,82.58,96.99,71.67099999999999
96.72,95.79,67.17,79.13,74.21,78.2115
57.39,84.63,95.14,88.24,70.53,75.44800000000001
90.48,54.48,58.17,70.78,83.29,66.4055
91.16,75.13,65.79,56.64,70.84,61.709
85.44,81.32,74.94,76.96,52.1,70.5195
56.56,48.41,88.79,87.41,86.0,79.4805
83.37,61.51,87.44,57.68,64.05,64.95649999999999
94.45,94.33,60.54,61.2,52.45,68.96050000000001
71.28,74.03,57.21,84.83,51.03,76.9605
70.68,53.02,65.2,63.48,96.57,59.2265
72.14,47.37,74.19,58.5,62.6,63.664
54.11,71.09,76.95,94.47,72.39,76.1185
94.6,72.86,71.46,58.04,97.53,61.598
93.46,60.06,83.15,67.21,73.38,67.6225
99.9,77.82,71.38,71.42,53.93,63.07899999999999
79.26,44.12,97.32,73.81,77.6,77.279
87.56,48.71,63.05,68.07,54.41,53.4135
60.13,72.78,81.37,95.63,54.75,70.2115
83.38,43.71,80.57,82.93,92.57,71.238
82.49,92.85,64.08,67.97,64.47,72.98750000000001
95.06,48.53,70.58,67.89,83.93,70.089
91.54,80.44,68.27,75.15,75.45,67.3115
96.92,63.47,58.62,51.68,61.12,66.307
93.44,63.99,73.86,96.33,75.89,85.213
93.43,85.89,69.33,61.17,53.45,67.07900000000001
53.19,69.97,58.92,84.88,67.36,74.321
92.3,83.54,72.49,88.89,76.14,78.488
80.37,70.31,71.09,91.37,61.42,70.47550000000001
69.02,75.57,56.57,58.28,83.01,60.7585
52.83,85.64,56.56,76.83,52.59,62.2855
83.88,76.44,82.38,54.18,74.24,73.7585
66.41,76.94,85.33,90.24,85.75,76.58250000000001
73.39,87.35,97.06,74.32,71.5,79.89999999999999
84.09,96.95,54.35,57.92,93.73,64.739
95.59,62.6,55.89,85.93,81.61,72.591
91.27,74.63,52.59,66.56,97.92,66.638
72.53,45.18,76.61,55.73,64.21,66.9685
69.39,61.53,81.14,73.05,96.94,69.34200000000001
61.99,64.72,70.18,61.76,80.34,74.3745
68.62,90.11,89.9,97.51,87.26,89.598
55.55,70.8,84.33,68.07,95.11,73.994
98.56,83.86,99.29,78.62,77.56,72.9745
78.7,41.14,56.89,97.42,93.11,68.12899999999999
56.39,67.87,52.92,69.69,77.08,71.7485
67.64,94.08,63.74,67.91,79.96,66.00200000000001
77.35,53.46,50.95,58.12,72.25,57.3475
76.64,41.89,96.63,96.92,57.28,74.087
51.78,66.0,65.2,90.04,77.68,69.53750000000001
97.54,82.27,77.62,61.05,98.87,68.5555
